fips,life_expectancy,le_ci_low,le_ci_high,premature_mortality,drug_overdose_deaths,child_mortality
50025,78.815940025,77.826787694,79.805092356,8471.8575896,50.396478546,52.973116144
50027,79.137073708,78.332494801,79.941652614,7661.0020504,42.338026806,30.299204646
51001,75.339708083,74.294624788,76.384791378,10230.971511,19.59449704,74.920397078
51003,82.247062966,81.715215195,82.778910738,4802.2266403,8.5184058412,33.48884475
51005,75.468017841,73.909084338,77.026951343,9732.0962113,,
51007,74.758968153,73.062216997,76.455719309,10960.742844,38.292658021,
51009,77.308903062,76.253683375,78.364122748,8639.7710125,17.906423139,64.456350965
51011,77.273686477,75.829901788,78.717471166,8443.8053869,,
51013,85.31091996,84.812376482,85.809463438,3090.4268254,8.9575384684,28.588264809
51015,80.113943225,79.405511005,80.822375444,6668.3935317,15.380626563,31.411419796
51017,76.019766895,73.304281657,78.735252132,8552.2920028,,
51019,79.123472336,78.521862549,79.725082123,6480.8199653,15.1543853,33.683535167
51021,76.876926145,74.827815614,78.926036675,9180.0977835,,
51023,79.705543353,78.821536393,80.589550312,5749.141088,23.921298927,
51025,76.160835302,74.726910075,77.594760529,9462.4102623,28.775795445,
51027,73.508650868,72.323814976,74.693486759,11824.786165,31.827874853,
51029,78.09097635,76.533083078,79.648869622,7876.3505855,,106.88152594
51031,78.375244333,77.629278061,79.121210605,7303.9966429,18.163984452,32.461509924
51033,77.069193564,76.042660971,78.095726156,8475.0820507,30.317138928,
51035,77.956894607,76.953587678,78.960201535,7446.1360198,15.642283326,
51036,76.411689483,74.03176317,78.791615797,9776.1794693,,
51037,74.405411237,72.584131846,76.226690627,11264.065804,36.47791683,
51041,78.700287963,78.395474706,79.00510122,6858.0297828,27.746240809,42.744948119
51043,78.925561313,77.527645736,80.323476891,6410.8609701,,
51045,77.15519312,73.965445782,80.344940457,9976.6835001,,
51047,78.381893353,77.630024334,79.133762372,7031.5942796,29.740623794,30.7852154
51049,78.551966677,76.579685768,80.524247587,8754.1566288,,
51051,72.565500675,70.987223816,74.143777535,13627.222849,41.939467369,
51053,76.66836778,75.456324441,77.880411119,9185.3747031,23.320623593,61.194160329
51057,75.8730315,73.935008318,77.811054683,10478.071021,,159.19666912
51059,85.186321596,84.982856728,85.389786465,3515.5103014,9.1036288688,31.898462158
51061,79.987092135,79.278379504,80.695804766,6369.4163307,20.632285776,32.008779551
51063,77.671814454,76.120986212,79.222642695,8270.8613697,,
51065,80.435721831,79.231181299,81.640262363,6772.3639739,14.728444308,
51067,77.637560354,76.80097139,78.474149318,8889.9517911,30.87812641,58.657907086
51069,79.531483208,78.936535536,80.12643088,6550.5577846,23.066591762,25.783321874
51071,73.748103028,72.359152998,75.137053057,11116.048276,19.909610369,
51073,77.116616181,76.25098475,77.982247612,7664.7904798,20.507150754,43.502995014
51075,81.008088497,79.802670879,82.213506116,6211.5349779,15.400123201,
51077,76.906648844,75.416049741,78.397247948,8346.5999644,,
51079,79.902094836,78.729107379,81.075082294,5513.5140459,20.09074319,
51081,74.044511852,72.534370049,75.554653655,9450.0742314,,
51083,74.756754121,73.742596892,75.770911349,11056.011965,27.541706012,39.764306113
51085,79.259967439,78.72187769,79.798057189,6247.0943009,22.58195238,35.16773946
51087,78.807787323,78.502971854,79.112602792,6687.7083672,22.63934517,54.701290682
51089,74.376727546,73.471923151,75.281531942,11895.67553,41.496782353,89.140179299
51091,79.59255748,75.425641474,83.759473486,6028.8894053,,
51093,78.853272499,77.951240363,79.755304635,6802.9232729,20.574843229,
51095,81.623811167,81.000700796,82.246921539,5421.5372127,13.447157011,37.93063641
51097,74.004384307,71.674798729,76.333969885,11958.562759,,
51099,78.275974269,77.049049956,79.502898583,7911.5373949,34.656896722,48.929203207
51101,77.065031849,75.724327737,78.40573596,8117.1971899,27.06464584,
51103,74.913003029,72.856306503,76.969699554,11610.825744,,
51105,73.980136236,72.814969299,75.145303174,11642.185609,28.489216831,
51107,84.323908842,83.979700211,84.668117474,3195.3346422,7.8026210372,22.19673708
51109,77.567154193,76.552724394,78.581583992,8764.7413678,29.333072595,53.684069252
51111,75.105611817,73.320813145,76.890410489,10789.570071,,
51113,77.782425236,75.983383209,79.581467262,9837.5307941,25.082773151,
51115,78.407642898,76.199039293,80.616246503,7998.9465081,,
51117,74.800163209,73.710562516,75.889763902,10985.747482,28.286696549,100.96132742
51119,76.300294831,74.230774982,78.369814681,10203.033481,,
51121,79.970226747,79.361247714,80.579205779,5544.0301625,12.165820128,45.977011494
51125,78.092569851,76.616311881,79.568827821,7496.4404476,,
51127,78.095883512,76.850405294,79.34136173,7244.8936475,21.698249675,
51131,74.981992941,73.186607137,76.777378745,11568.179436,,
51133,79.742119409,78.230632184,81.253606634,6303.3572793,,
51135,74.633934769,73.28085753,75.987012007,9182.5667222,,93.062605753
51137,77.40423697,76.460580223,78.347893717,8379.3732656,34.114372924,54.867028144
51139,75.961463657,74.842876067,77.080051248,8759.6381564,26.474194627,63.048389639
51141,75.245452512,73.772775852,76.718129172,10679.281691,36.002577027,
51143,75.613196187,74.755040233,76.471352141,11038.584826,24.288860797,81.654271401
51145,79.960425547,78.88658627,81.034264824,6132.4999772,25.845891065,
51147,76.043596406,74.767128472,77.320064341,9101.9877892,14.54376218,67.312870221
51149,80.819463712,79.718415142,81.920512282,6091.8057938,15.635722414,44.835007174
51153,81.496933162,81.181458989,81.812407336,5029.4820635,16.903851037,35.349156853
51155,75.323138181,74.382730493,76.263545868,9535.1748456,31.363939311,45.904102157
51157,81.330676398,78.728210421,83.933142375,7186.1040949,,
51159,76.535662175,74.602419917,78.468904432,9315.6484164,,
51161,78.856047763,78.254686954,79.457408573,6904.5665362,24.047982799,42.82597931
51163,79.356825672,78.142757919,80.570893426,7462.8699533,14.688170148,
51165,79.908585193,79.275514074,80.541656313,6331.2315209,11.810799143,57.504312823
51167,75.472033409,74.362634896,76.581431923,9835.5708908,,79.365079365
51169,75.280529246,74.085343041,76.47571545,10016.438686,21.628636314,
51171,77.74500227,76.952421732,78.537582807,7259.2819909,22.897617121,
51173,72.970041266,71.868817374,74.071265158,12274.023696,23.161935014,85.862705534
51175,77.479958965,75.961797779,78.998120152,8239.1970038,,76.225322052
51177,79.285343237,78.75085073,79.819835745,7065.4493726,28.857770321,50.155331811
51179,79.988112712,79.488422209,80.487803215,5766.8266579,21.323353424,38.686927624
51181,79.107679429,77.062373346,81.152985512,6597.1467437,,
51183,74.46250448,72.609913107,76.315095853,10786.583961,,
51185,72.733120407,71.817907636,73.648333177,13029.528297,43.450102067,63.627397958
51187,75.987940435,75.099981661,76.87589921,9231.2712553,45.589429883,71.275837491
51191,76.015468232,75.234547208,76.796389257,9501.2673192,11.122302069,58.525662231
51193,76.962650841,75.628176356,78.297125326,8576.191364,35.189095085,
51195,72.714089141,71.834950025,73.593228257,12082.018278,29.30702214,44.38374872
51197,74.834578108,73.821794527,75.847361689,9758.3017986,13.944084222,
51199,81.514714896,80.795887063,82.233542729,5258.8263902,19.481310118,29.422695738
51510,83.933193111,83.375572479,84.490813743,3866.6095734,10.863116377,43.086362305
51520,74.168212766,72.769611232,75.5668143,11162.43569,23.728076246,
51530,74.861419078,72.58404728,77.138790876,9169.9458184,,
51540,80.043883107,79.197081312,80.890684901,5438.2918947,12.64639964,49.690264021
51550,78.107292136,77.748785567,78.465798704,6899.9000271,19.333405947,50.908072748
51570,73.693540188,72.332971098,75.054109278,11979.489422,30.529690124,72.072072072
51580,69.601666654,67.116903847,72.08642946,16045.675075,,
51590,71.35425417,70.41227362,72.29623472,13819.247178,29.020115085,107.72807167
51595,68.109781466,64.570279653,71.649283279,20540.145027,,225.36365499
51600,76.886388183,75.851599992,77.921176374,7682.5686576,20.826969537,56.150656531
51610,80.64189021,79.354456915,81.929323505,4413.000833,,
51620,69.944865344,67.876902495,72.012828192,15199.469726,,139.06447535
51630,77.462185386,76.324445543,78.599925228,8312.307125,36.499680628,74.251299398
51640,67.334724626,65.12936812,69.540081133,17029.270334,,
51650,76.182356988,75.6750927,76.689621276,9415.6629246,29.681884404,63.658788892
51660,79.449813118,78.640236621,80.259389615,5295.3251322,12.48026558,58.618283322
51670,70.155792405,68.928026603,71.383558208,15741.580137,59.259259259,64.394264617
51678,74.872352802,72.345027338,77.399678266,9329.4246113,,
51680,75.298404882,74.635148659,75.961661105,9531.3714692,19.523702996,77.753094256
51683,77.99819396,77.124508104,78.871879816,6826.7731162,26.700109228,34.002810899
51685,91.629245335,86.380714828,96.877775841,3270.7270197,,
51690,67.200073666,65.777746482,68.622400851,17250.148937,60.828859327,
51700,75.687286129,75.257418511,76.117153748,9415.9477321,26.633737682,65.719264185
51710,75.162336128,74.779293423,75.545378833,9608.8503927,24.259170172,91.976979476
51720,71.276536227,68.443595265,74.109477189,13954.72621,,
51730,66.201488787,65.163959878,67.239017697,21407.606954,68.552576613,140.22219825
51735,78.835827186,77.247515227,80.424139145,6405.0616396,,
51740,73.4197065,72.818875816,74.020537183,11777.71373,38.71549042,82.887670175
51750,76.987239925,75.651694847,78.322785003,6358.7591236,,
51760,77.085183324,76.643414825,77.526951823,9525.5530529,47.003015424,95.98313708
51770,72.806428069,72.232902851,73.379953287,12578.416429,56.017523086,74.121491863
51775,75.04646928,74.046293422,76.046645138,8733.9404666,39.326726443,50.027515133
51790,75.436433045,74.464127447,76.408738643,8365.9520342,15.990618837,52.105043768
51800,77.205894005,76.613264851,77.798523158,7887.4774821,18.758612728,60.999028534
51810,80.17952865,79.896940012,80.462117287,6177.7654436,16.871467536,45.771079217
51820,75.534342977,74.409606293,76.659079662,9451.9463154,30.8828071,51.916178969
51830,82.16882877,80.363146016,83.974511523,5946.2812134,,
51840,77.028987752,75.967233017,78.090742487,8242.4905878,38.147009036,63.555114201
53001,80.04771211,78.66096937,81.434454851,5954.3213779,,
53003,78.215658626,76.924137446,79.507179807,8005.8952239,,
53005,79.882642376,79.488879551,80.276405201,5950.1227152,17.137457095,43.145642058
53007,80.341420091,79.748101667,80.934738515,5510.9754109,12.078857685,29.124597803
53009,78.691639843,78.033961212,79.349318475,7590.4299889,23.693109613,42.311760746
53011,79.606590794,79.361513839,79.851667749,5883.0433353,16.292162788,39.053855266
53013,78.969092603,76.198753313,81.739431893,7091.8816417,,
53015,77.335849913,76.826825696,77.844874131,7793.5499974,19.640369722,40.101054658
53017,82.43617433,81.578970099,83.293378562,4376.9540371,,22.670082292
53019,77.750636535,74.973562444,80.527710625,10804.797064,,
53021,80.324596426,79.674869777,80.974323076,5264.2767419,11.163673407,37.734920388
53023,78.051352492,73.406226935,82.696478049,9180.4011969,,
53025,78.668033501,78.064899223,79.271167778,7185.2234142,15.283197653,46.34001329
53027,76.678825935,76.002930898,77.354720972,9129.0425044,22.67553532,47.805087121
53029,81.424538945,80.813274626,82.035803264,5658.6624187,10.562760401,37.514883622
53031,80.881063362,79.689701313,82.072425411,7153.9610032,22.762545266,
53033,82.276207379,82.147038219,82.405376539,4708.6302623,18.889806013,35.129877878
53035,80.140923994,79.801877933,80.479970055,5877.9088865,15.232198903,43.697540193
53037,81.295108979,80.430848634,82.159369324,5235.0046839,11.072434482,58.758040574
53039,81.522010908,80.00133915,83.042682666,6635.5990606,19.336893305,58.520599251
53041,77.019239576,76.394275014,77.644204138,8130.9737543,20.625360944,49.488377509
53043,80.770892333,78.839341572,82.702443094,6989.9473601,,
53045,79.163789455,78.471900465,79.855678445,7029.678772,23.441513424,31.20124805
53047,78.110297236,77.193185676,79.027408797,7984.1318798,22.04811213,41.023537254
53049,78.165518997,76.964622499,79.366415495,7644.9521607,16.298469426,
53051,76.655344063,74.778868615,78.531819511,10653.994749,,94.759783948
53053,78.873464658,78.682782798,79.064146518,6683.2667556,20.330835457,41.395419305
53055,86.272054826,84.671368148,87.872741504,3710.4870391,,
53057,80.235010932,79.767690795,80.70233107,5808.7680861,20.350334879,31.491528779
53059,82.602554651,80.182433642,85.02267566,6874.0672061,,
53061,80.297180029,80.098610922,80.495749135,5560.2211966,23.466215337,33.418418983
53063,78.316203455,78.081385702,78.551021208,6849.2973155,16.350994536,40.099833246
53065,79.506553853,78.641193314,80.371914392,6884.9044335,10.921561346,28.264556246
53067,80.057925954,79.732309997,80.383541911,5799.5328845,14.465649249,38.616473381
53069,78.804040874,74.604904433,83.003177315,10078.812412,,
53071,80.166676399,79.47928728,80.854065518,6028.1299432,19.128400756,23.56591583
53073,81.015818457,80.647542011,81.384094902,5397.4507835,9.3301533061,32.019028451
53075,80.575806835,79.716896655,81.434717016,4844.8505434,7.3630308913,
53077,76.954400465,76.58274436,77.326056569,8433.4670033,21.214588212,43.810281262
54001,75.047056449,73.59325406,76.500858838,10321.97298,30.352084176,
54003,74.876759367,74.343401464,75.410117271,10210.302617,65.844723634,62.856986691
54005,71.10258528,69.805267822,72.399902739,14933.817781,88.422816189,87.55129959
54007,76.273067908,74.65828975,77.887846066,9902.8019549,33.534540577,
54009,75.834644756,74.676411779,76.992877733,8602.3470205,39.504071958,64.358347278
54011,71.31164478,70.669335142,71.953954417,15316.171539,120.68305162,69.56664075
54013,76.547628837,74.330472379,78.764785295,8321.9281685,,
54015,71.409323104,69.148999348,73.669646861,14674.371918,47.093913112,
54017,79.812131499,76.91778687,82.706476128,8986.5981951,,
54019,72.688841906,71.774833007,73.602850806,13033.543865,67.458387588,59.43284089
54021,76.755688178,74.72849439,78.782881965,8095.1132224,,
54023,76.574331567,74.875295633,78.273367501,9501.7529161,43.222683264,
54025,74.442632718,73.465753998,75.419511439,10903.990908,43.366388158,59.151909498
54027,75.22962847,73.798726538,76.660530403,12204.691633,71.723663071,86.7754252
54029,74.441474375,73.355541038,75.527407711,10681.37438,55.507372073,
54031,75.471902393,73.870049421,77.073755365,10494.700553,43.706293706,
54033,75.168062092,74.479888262,75.856235923,10164.318028,44.129313764,47.010481596
54035,76.054075665,74.964873903,77.143277427,9176.9657795,25.660465388,57.358243199
54037,77.40484057,76.652729583,78.156951557,8096.158527,48.41259194,29.778448344
54039,72.539392996,72.090071621,72.988714371,13389.403517,82.268978425,64.832307403
54041,73.038940221,71.625580833,74.452299609,11419.058393,29.327970504,110.51351949
54043,70.795278796,69.475397119,72.115160472,15465.330641,67.156967126,71.518952522
54045,68.507467923,67.44236545,69.572570395,18495.677565,100.71225367,90.586547898
54047,67.658594136,66.217797147,69.099391125,19791.732077,96.658643368,68.577698532
54049,75.633227434,74.917511097,76.348943772,9195.8130596,45.797622092,40.025794401
54051,75.718719496,74.678193401,76.759245591,9529.4717124,33.909799932,55.147838629
54053,73.616380894,72.458151927,74.774609861,12334.485922,47.757292413,67.695640401
54055,71.795067108,71.000244758,72.589889457,14322.266486,67.557210739,81.926921186
54057,75.506808081,74.442733478,76.570882684,9425.0550236,34.769651062,51.406673521
54059,70.067366026,68.916971585,71.217760467,16131.253134,54.161915621,
54061,79.263959385,78.681590728,79.846328043,6419.6585461,26.971845784,41.966340101
54063,76.465452656,75.011246605,77.919658706,8558.6531672,35.190026141,
54065,75.513228227,74.02507358,77.001382875,10842.942349,56.028686688,
54067,74.760905769,73.559974469,75.961837068,11104.275033,24.430630582,49.443757726
54069,74.716776892,73.837619622,75.595934162,10875.181518,58.7062116,34.488164289
54071,76.715445803,74.285724845,79.145166761,9504.5446399,,
54073,76.568249499,75.003481226,78.133017771,6759.1449279,,
54075,75.256773162,72.903145199,77.610401124,12861.967061,,
54077,76.3940993,75.382208214,77.405990387,9347.6263854,19.87064212,58.516033393
54079,76.236070727,75.490042216,76.982099238,8712.7728873,44.232130219,41.907802834
54081,71.514888524,70.816350968,72.21342608,14848.053579,97.943637064,47.144506039
